Postnumre, kommuner og regioner, 1.1.2016		
		
Hele Landet		
		
postnumre	kommuner	regioner
5320 Agedrup	461 Odense	1083 Syddanmark
5330 Munkebo	440 Kerteminde	1083 Syddanmark
5330 Munkebo	461 Odense	1083 Syddanmark
5350 Rynkeby	440 Kerteminde	1083 Syddanmark
5370 Mesinge	440 Kerteminde	1083 Syddanmark
5380 Dalby	440 Kerteminde	1083 Syddanmark
5390 Martofte	440 Kerteminde	1083 Syddanmark
5400 Bogense	480 Nordfyns	1083 Syddanmark
5450 Otterup	480 Nordfyns	1083 Syddanmark
5462 Morud	480 Nordfyns	1083 Syddanmark
5463 Harndrup	410 Middelfart	1083 Syddanmark
5464 Brenderup Fyn	410 Middelfart	1083 Syddanmark
5466 Asperup	410 Middelfart	1083 Syddanmark
5471 Søndersø	480 Nordfyns	1083 Syddanmark
5474 Veflinge	480 Nordfyns	1083 Syddanmark
5485 Skamby	480 Nordfyns	1083 Syddanmark
5491 Blommenslyst	461 Odense	1083 Syddanmark
5491 Blommenslyst	480 Nordfyns	1083 Syddanmark
5492 Vissenbjerg	420 Assens	1083 Syddanmark
5492 Vissenbjerg	461 Odense	1083 Syddanmark
5492 Vissenbjerg	480 Nordfyns	1083 Syddanmark
5500 Middelfart	410 Middelfart	1083 Syddanmark
5540 Ullerslev	440 Kerteminde	1083 Syddanmark
5540 Ullerslev	450 Nyborg	1083 Syddanmark
5550 Langeskov	430 Faaborg-Midtfyn	1083 Syddanmark
5550 Langeskov	440 Kerteminde	1083 Syddanmark
5550 Langeskov	450 Nyborg	1083 Syddanmark
5560 Aarup	410 Middelfart	1083 Syddanmark
5560 Aarup	420 Assens	1083 Syddanmark
5560 Aarup	480 Nordfyns	1083 Syddanmark
5580 Nørre Aaby	410 Middelfart	1083 Syddanmark
5591 Gelsted	410 Middelfart	1083 Syddanmark
5592 Ejby	410 Middelfart	1083 Syddanmark
5600 Faaborg	430 Faaborg-Midtfyn	1083 Syddanmark
5610 Assens	420 Assens	1083 Syddanmark
5620 Glamsbjerg	420 Assens	1083 Syddanmark
5631 Ebberup	420 Assens	1083 Syddanmark
5642 Millinge	420 Assens	1083 Syddanmark
5642 Millinge	430 Faaborg-Midtfyn	1083 Syddanmark
5672 Broby	430 Faaborg-Midtfyn	1083 Syddanmark
5683 Haarby	420 Assens	1083 Syddanmark
5690 Tommerup	420 Assens	1083 Syddanmark
5700 Svendborg	479 Svendborg	1083 Syddanmark
5750 Ringe	430 Faaborg-Midtfyn	1083 Syddanmark
5762 Vester Skerninge	430 Faaborg-Midtfyn	1083 Syddanmark
5762 Vester Skerninge	479 Svendborg	1083 Syddanmark
5771 Stenstrup	430 Faaborg-Midtfyn	1083 Syddanmark
5771 Stenstrup	479 Svendborg	1083 Syddanmark
5772 Kværndrup	430 Faaborg-Midtfyn	1083 Syddanmark
5772 Kværndrup	479 Svendborg	1083 Syddanmark
5792 Årslev	430 Faaborg-Midtfyn	1083 Syddanmark
5800 Nyborg	450 Nyborg	1083 Syddanmark
5853 Ørbæk	430 Faaborg-Midtfyn	1083 Syddanmark
5853 Ørbæk	450 Nyborg	1083 Syddanmark
5854 Gislev	430 Faaborg-Midtfyn	1083 Syddanmark
5856 Ryslinge	430 Faaborg-Midtfyn	1083 Syddanmark
5863 Ferritslev Fyn	430 Faaborg-Midtfyn	1083 Syddanmark
5871 Frørup	450 Nyborg	1083 Syddanmark
5874 Hesselager	450 Nyborg	1083 Syddanmark
5874 Hesselager	479 Svendborg	1083 Syddanmark
5881 Skårup Fyn	479 Svendborg	1083 Syddanmark
5882 Vejstrup	479 Svendborg	1083 Syddanmark
5883 Oure	479 Svendborg	1083 Syddanmark
5884 Gudme	479 Svendborg	1083 Syddanmark
5892 Gudbjerg Sydfyn	479 Svendborg	1083 Syddanmark
5900 Rudkøbing	482 Langeland	1083 Syddanmark
5932 Humble	482 Langeland	1083 Syddanmark
5935 Bagenkop	482 Langeland	1083 Syddanmark
5953 Tranekær	482 Langeland	1083 Syddanmark
5960 Marstal	492 Ærø	1083 Syddanmark
5970 Ærøskøbing	492 Ærø	1083 Syddanmark
5985 Søby Ærø	492 Ærø	1083 Syddanmark
6000 Kolding	621 Kolding	1083 Syddanmark
6040 Egtved	621 Kolding	1083 Syddanmark
6040 Egtved	630 Vejle	1083 Syddanmark
6051 Almind	621 Kolding	1083 Syddanmark
6052 Viuf	621 Kolding	1083 Syddanmark
6052 Viuf	630 Vejle	1083 Syddanmark
6064 Jordrup	621 Kolding	1083 Syddanmark
6070 Christiansfeld	510 Haderslev	1083 Syddanmark
6070 Christiansfeld	621 Kolding	1083 Syddanmark
6091 Bjert	621 Kolding	1083 Syddanmark
6092 Sønder Stenderup	621 Kolding	1083 Syddanmark
6093 Sjølund	621 Kolding	1083 Syddanmark
6094 Hejls	510 Haderslev	1083 Syddanmark
6094 Hejls	621 Kolding	1083 Syddanmark
6100 Haderslev	510 Haderslev	1083 Syddanmark
6100 Haderslev	621 Kolding	1083 Syddanmark
6200 Aabenraa	580 Aabenraa	1083 Syddanmark
6230 Rødekro	580 Aabenraa	1083 Syddanmark
6240 Løgumkloster	550 Tønder	1083 Syddanmark
6261 Bredebro	550 Tønder	1083 Syddanmark
6270 Tønder	550 Tønder	1083 Syddanmark
6280 Højer	550 Tønder	1083 Syddanmark
6300 Gråsten	540 Sønderborg	1083 Syddanmark
6310 Broager	540 Sønderborg	1083 Syddanmark
6320 Egernsund	540 Sønderborg	1083 Syddanmark
6330 Padborg	580 Aabenraa	1083 Syddanmark
6340 Kruså	580 Aabenraa	1083 Syddanmark
6360 Tinglev	580 Aabenraa	1083 Syddanmark
6372 Bylderup-Bov	580 Aabenraa	1083 Syddanmark
6392 Bolderslev	580 Aabenraa	1083 Syddanmark
6400 Sønderborg	540 Sønderborg	1083 Syddanmark
6430 Nordborg	540 Sønderborg	1083 Syddanmark
6440 Augustenborg	540 Sønderborg	1083 Syddanmark
6470 Sydals	540 Sønderborg	1083 Syddanmark
6500 Vojens	510 Haderslev	1083 Syddanmark
6510 Gram	510 Haderslev	1083 Syddanmark
6520 Toftlund	510 Haderslev	1083 Syddanmark
6520 Toftlund	550 Tønder	1083 Syddanmark
6534 Agerskov	510 Haderslev	1083 Syddanmark
6534 Agerskov	550 Tønder	1083 Syddanmark
6534 Agerskov	580 Aabenraa	1083 Syddanmark
6535 Branderup J	550 Tønder	1083 Syddanmark
6541 Bevtoft	510 Haderslev	1083 Syddanmark
6541 Bevtoft	550 Tønder	1083 Syddanmark
6560 Sommersted	510 Haderslev	1083 Syddanmark
6560 Sommersted	621 Kolding	1083 Syddanmark
6580 Vamdrup	621 Kolding	1083 Syddanmark
6600 Vejen	575 Vejen	1083 Syddanmark
6621 Gesten	575 Vejen	1083 Syddanmark
6622 Bække	575 Vejen	1083 Syddanmark
6623 Vorbasse	530 Billund	1083 Syddanmark
6623 Vorbasse	630 Vejle	1083 Syddanmark
6630 Rødding	510 Haderslev	1083 Syddanmark
6630 Rødding	575 Vejen	1083 Syddanmark
6640 Lunderskov	621 Kolding	1083 Syddanmark
6650 Brørup	575 Vejen	1083 Syddanmark
6660 Lintrup	575 Vejen	1083 Syddanmark
6670 Holsted	561 Esbjerg	1083 Syddanmark
6670 Holsted	575 Vejen	1083 Syddanmark
6682 Hovborg	573 Varde	1083 Syddanmark
6682 Hovborg	575 Vejen	1083 Syddanmark
6683 Føvling	561 Esbjerg	1083 Syddanmark
6683 Føvling	575 Vejen	1083 Syddanmark
6690 Gørding	561 Esbjerg	1083 Syddanmark
6690 Gørding	575 Vejen	1083 Syddanmark
6700 Esbjerg	561 Esbjerg	1083 Syddanmark
6705 Esbjerg Ø	561 Esbjerg	1083 Syddanmark
6710 Esbjerg V	561 Esbjerg	1083 Syddanmark
6715 Esbjerg N	561 Esbjerg	1083 Syddanmark
6720 Fanø	563 Fanø	1083 Syddanmark
6731 Tjæreborg	561 Esbjerg	1083 Syddanmark
6740 Bramming	561 Esbjerg	1083 Syddanmark
6752 Glejbjerg	575 Vejen	1083 Syddanmark
6753 Agerbæk	573 Varde	1083 Syddanmark
6753 Agerbæk	575 Vejen	1083 Syddanmark
6760 Ribe	561 Esbjerg	1083 Syddanmark
6771 Gredstedbro	561 Esbjerg	1083 Syddanmark
6780 Skærbæk	550 Tønder	1083 Syddanmark
6792 Rømø	550 Tønder	1083 Syddanmark
6800 Varde	573 Varde	1083 Syddanmark
6818 Årre	561 Esbjerg	1083 Syddanmark
6818 Årre	573 Varde	1083 Syddanmark
6823 Ansager	530 Billund	1083 Syddanmark
6823 Ansager	573 Varde	1083 Syddanmark
6830 Nørre Nebel	573 Varde	1083 Syddanmark
6830 Nørre Nebel	760 Ringkøbing-Skjern	1082 Midtjylland
6840 Oksbøl	573 Varde	1083 Syddanmark
6851 Janderup Vestj	573 Varde	1083 Syddanmark
6852 Billum	573 Varde	1083 Syddanmark
6853 Vejers Strand	573 Varde	1083 Syddanmark
6854 Henne	573 Varde	1083 Syddanmark
6855 Outrup	573 Varde	1083 Syddanmark
6857 Blåvand	573 Varde	1083 Syddanmark
6862 Tistrup	573 Varde	1083 Syddanmark
6870 Ølgod	573 Varde	1083 Syddanmark
6870 Ølgod	760 Ringkøbing-Skjern	1082 Midtjylland
6880 Tarm	573 Varde	1083 Syddanmark
6880 Tarm	760 Ringkøbing-Skjern	1082 Midtjylland
6893 Hemmet	760 Ringkøbing-Skjern	1082 Midtjylland
6900 Skjern	760 Ringkøbing-Skjern	1082 Midtjylland
6920 Videbæk	760 Ringkøbing-Skjern	1082 Midtjylland
6933 Kibæk	657 Herning	1082 Midtjylland
6933 Kibæk	760 Ringkøbing-Skjern	1082 Midtjylland
6940 Lem St	760 Ringkøbing-Skjern	1082 Midtjylland
6950 Ringkøbing	760 Ringkøbing-Skjern	1082 Midtjylland
6960 Hvide Sande	760 Ringkøbing-Skjern	1082 Midtjylland
6971 Spjald	760 Ringkøbing-Skjern	1082 Midtjylland
6973 Ørnhøj	657 Herning	1082 Midtjylland
6973 Ørnhøj	760 Ringkøbing-Skjern	1082 Midtjylland
6980 Tim	760 Ringkøbing-Skjern	1082 Midtjylland
6990 Ulfborg	657 Herning	1082 Midtjylland
6990 Ulfborg	661 Holstebro	1082 Midtjylland
6990 Ulfborg	665 Lemvig	1082 Midtjylland
6990 Ulfborg	760 Ringkøbing-Skjern	1082 Midtjylland
7000 Fredericia	607 Fredericia	1083 Syddanmark
7000 Fredericia	630 Vejle	1083 Syddanmark
7080 Børkop	630 Vejle	1083 Syddanmark
7100 Vejle	630 Vejle	1083 Syddanmark
7100 Vejle	766 Hedensted	1082 Midtjylland
7120 Vejle Øst	630 Vejle	1083 Syddanmark
7120 Vejle Øst	766 Hedensted	1082 Midtjylland
7130 Juelsminde	766 Hedensted	1082 Midtjylland
7140 Stouby	766 Hedensted	1082 Midtjylland
7150 Barrit	766 Hedensted	1082 Midtjylland
7160 Tørring	630 Vejle	1083 Syddanmark
7160 Tørring	766 Hedensted	1082 Midtjylland
7171 Uldum	766 Hedensted	1082 Midtjylland
7173 Vonge	630 Vejle	1083 Syddanmark
7182 Bredsten	630 Vejle	1083 Syddanmark
7183 Randbøl	630 Vejle	1083 Syddanmark
7184 Vandel	630 Vejle	1083 Syddanmark
7190 Billund	530 Billund	1083 Syddanmark
7190 Billund	630 Vejle	1083 Syddanmark
7200 Grindsted	530 Billund	1083 Syddanmark
7200 Grindsted	573 Varde	1083 Syddanmark
7200 Grindsted	630 Vejle	1083 Syddanmark
7250 Hejnsvig	530 Billund	1083 Syddanmark
7260 Sønder Omme	530 Billund	1083 Syddanmark
7260 Sønder Omme	657 Herning	1082 Midtjylland
7270 Stakroge	657 Herning	1082 Midtjylland
7270 Stakroge	760 Ringkøbing-Skjern	1082 Midtjylland
7280 Sønder Felding	657 Herning	1082 Midtjylland
7280 Sønder Felding	760 Ringkøbing-Skjern	1082 Midtjylland
7300 Jelling	630 Vejle	1083 Syddanmark
7321 Gadbjerg	630 Vejle	1083 Syddanmark
7323 Give	630 Vejle	1083 Syddanmark
7323 Give	756 Ikast-Brande	1082 Midtjylland
7330 Brande	630 Vejle	1083 Syddanmark
7330 Brande	657 Herning	1082 Midtjylland
7330 Brande	756 Ikast-Brande	1082 Midtjylland
7361 Ejstrupholm	630 Vejle	1083 Syddanmark
7361 Ejstrupholm	756 Ikast-Brande	1082 Midtjylland
7362 Hampen	740 Silkeborg	1082 Midtjylland
7362 Hampen	756 Ikast-Brande	1082 Midtjylland
7400 Herning	657 Herning	1082 Midtjylland
7400 Herning	756 Ikast-Brande	1082 Midtjylland
7400 Herning	760 Ringkøbing-Skjern	1082 Midtjylland
7430 Ikast	756 Ikast-Brande	1082 Midtjylland
7441 Bording	740 Silkeborg	1082 Midtjylland
7441 Bording	756 Ikast-Brande	1082 Midtjylland
7442 Engesvang	740 Silkeborg	1082 Midtjylland
7442 Engesvang	756 Ikast-Brande	1082 Midtjylland
7451 Sunds	657 Herning	1082 Midtjylland
7451 Sunds	756 Ikast-Brande	1082 Midtjylland
7470 Karup J	657 Herning	1082 Midtjylland
7470 Karup J	740 Silkeborg	1082 Midtjylland
7470 Karup J	791 Viborg	1082 Midtjylland
7480 Vildbjerg	657 Herning	1082 Midtjylland
7480 Vildbjerg	760 Ringkøbing-Skjern	1082 Midtjylland
7490 Aulum	657 Herning	1082 Midtjylland
7500 Holstebro	657 Herning	1082 Midtjylland
7500 Holstebro	661 Holstebro	1082 Midtjylland
7500 Holstebro	671 Struer	1082 Midtjylland
7540 Haderup	657 Herning	1082 Midtjylland
7540 Haderup	661 Holstebro	1082 Midtjylland
7550 Sørvad	657 Herning	1082 Midtjylland
7560 Hjerm	661 Holstebro	1082 Midtjylland
7560 Hjerm	671 Struer	1082 Midtjylland
7570 Vemb	661 Holstebro	1082 Midtjylland
7570 Vemb	665 Lemvig	1082 Midtjylland
7600 Struer	661 Holstebro	1082 Midtjylland
7600 Struer	665 Lemvig	1082 Midtjylland
7600 Struer	671 Struer	1082 Midtjylland
7620 Lemvig	665 Lemvig	1082 Midtjylland
7650 Bøvlingbjerg	665 Lemvig	1082 Midtjylland
7660 Bækmarksbro	665 Lemvig	1082 Midtjylland
7660 Bækmarksbro	671 Struer	1082 Midtjylland
7673 Harboøre	665 Lemvig	1082 Midtjylland
7680 Thyborøn	665 Lemvig	1082 Midtjylland
7700 Thisted	787 Thisted	1081 Nordjylland
7730 Hanstholm	787 Thisted	1081 Nordjylland
7741 Frøstrup	787 Thisted	1081 Nordjylland
7742 Vesløs	787 Thisted	1081 Nordjylland
7752 Snedsted	787 Thisted	1081 Nordjylland
7755 Bedsted Thy	787 Thisted	1081 Nordjylland
7760 Hurup Thy	671 Struer	1082 Midtjylland
7760 Hurup Thy	787 Thisted	1081 Nordjylland
7770 Vestervig	787 Thisted	1081 Nordjylland
7790 Thyholm	671 Struer	1082 Midtjylland
7800 Skive	661 Holstebro	1082 Midtjylland
7800 Skive	779 Skive	1082 Midtjylland
7800 Skive	791 Viborg	1082 Midtjylland
7830 Vinderup	661 Holstebro	1082 Midtjylland
7830 Vinderup	671 Struer	1082 Midtjylland
7830 Vinderup	779 Skive	1082 Midtjylland
7840 Højslev	779 Skive	1082 Midtjylland
7840 Højslev	791 Viborg	1082 Midtjylland
7850 Stoholm Jyll	791 Viborg	1082 Midtjylland
7860 Spøttrup	779 Skive	1082 Midtjylland
7870 Roslev	779 Skive	1082 Midtjylland
7884 Fur	779 Skive	1082 Midtjylland
7900 Nykøbing M	773 Morsø	1081 Nordjylland
7950 Erslev	773 Morsø	1081 Nordjylland
7960 Karby	773 Morsø	1081 Nordjylland
7970 Redsted M	773 Morsø	1081 Nordjylland
7980 Vils	773 Morsø	1081 Nordjylland
7990 Øster Assels	773 Morsø	1081 Nordjylland
8000 Aarhus C	751 Aarhus	1082 Midtjylland
8200 Aarhus N	751 Aarhus	1082 Midtjylland
8210 Aarhus V	751 Aarhus	1082 Midtjylland
8220 Brabrand	751 Aarhus	1082 Midtjylland
8230 Åbyhøj	751 Aarhus	1082 Midtjylland
8240 Risskov	751 Aarhus	1082 Midtjylland
8250 Egå	751 Aarhus	1082 Midtjylland
8260 Viby J	751 Aarhus	1082 Midtjylland
8270 Højbjerg	751 Aarhus	1082 Midtjylland
8300 Odder	727 Odder	1082 Midtjylland
8300 Odder	751 Aarhus	1082 Midtjylland
8305 Samsø	741 Samsø	1082 Midtjylland
8310 Tranbjerg J	751 Aarhus	1082 Midtjylland
8320 Mårslet	751 Aarhus	1082 Midtjylland
8330 Beder	751 Aarhus	1082 Midtjylland
8340 Malling	727 Odder	1082 Midtjylland
8340 Malling	751 Aarhus	1082 Midtjylland
8350 Hundslund	727 Odder	1082 Midtjylland
8355 Solbjerg	751 Aarhus	1082 Midtjylland
8361 Hasselager	751 Aarhus	1082 Midtjylland
8362 Hørning	746 Skanderborg	1082 Midtjylland
8362 Hørning	751 Aarhus	1082 Midtjylland
8370 Hadsten	710 Favrskov	1082 Midtjylland
8380 Trige	710 Favrskov	1082 Midtjylland
8380 Trige	751 Aarhus	1082 Midtjylland
8381 Tilst	751 Aarhus	1082 Midtjylland
8382 Hinnerup	710 Favrskov	1082 Midtjylland
8382 Hinnerup	751 Aarhus	1082 Midtjylland
8400 Ebeltoft	706 Syddjurs	1082 Midtjylland
8410 Rønde	706 Syddjurs	1082 Midtjylland
8420 Knebel	706 Syddjurs	1082 Midtjylland
8444 Balle	706 Syddjurs	1082 Midtjylland
8444 Balle	707 Norddjurs	1082 Midtjylland
8450 Hammel	710 Favrskov	1082 Midtjylland
8450 Hammel	740 Silkeborg	1082 Midtjylland
8462 Harlev J	751 Aarhus	1082 Midtjylland
8464 Galten	746 Skanderborg	1082 Midtjylland
8464 Galten	751 Aarhus	1082 Midtjylland
8471 Sabro	710 Favrskov	1082 Midtjylland
8471 Sabro	746 Skanderborg	1082 Midtjylland
8471 Sabro	751 Aarhus	1082 Midtjylland
8472 Sporup	710 Favrskov	1082 Midtjylland
8472 Sporup	740 Silkeborg	1082 Midtjylland
8472 Sporup	746 Skanderborg	1082 Midtjylland
8500 Grenaa	707 Norddjurs	1082 Midtjylland
8520 Lystrup	751 Aarhus	1082 Midtjylland
8530 Hjortshøj	751 Aarhus	1082 Midtjylland
8541 Skødstrup	751 Aarhus	1082 Midtjylland
8543 Hornslet	706 Syddjurs	1082 Midtjylland
8543 Hornslet	751 Aarhus	1082 Midtjylland
8544 Mørke	706 Syddjurs	1082 Midtjylland
8550 Ryomgård	706 Syddjurs	1082 Midtjylland
8550 Ryomgård	707 Norddjurs	1082 Midtjylland
8560 Kolind	706 Syddjurs	1082 Midtjylland
8560 Kolind	707 Norddjurs	1082 Midtjylland
8570 Trustrup	706 Syddjurs	1082 Midtjylland
8570 Trustrup	707 Norddjurs	1082 Midtjylland
8581 Nimtofte	706 Syddjurs	1082 Midtjylland
8581 Nimtofte	707 Norddjurs	1082 Midtjylland
8585 Glesborg	707 Norddjurs	1082 Midtjylland
8586 Ørum Djurs	707 Norddjurs	1082 Midtjylland
8592 Anholt	707 Norddjurs	1082 Midtjylland
8600 Silkeborg	740 Silkeborg	1082 Midtjylland
8600 Silkeborg	746 Skanderborg	1082 Midtjylland
8600 Silkeborg	756 Ikast-Brande	1082 Midtjylland
8620 Kjellerup	740 Silkeborg	1082 Midtjylland
8620 Kjellerup	791 Viborg	1082 Midtjylland
8632 Lemming	740 Silkeborg	1082 Midtjylland
8641 Sorring	710 Favrskov	1082 Midtjylland
8641 Sorring	740 Silkeborg	1082 Midtjylland
8643 Ans By	740 Silkeborg	1082 Midtjylland
8643 Ans By	791 Viborg	1082 Midtjylland
8653 Them	740 Silkeborg	1082 Midtjylland
8654 Bryrup	615 Horsens	1082 Midtjylland
8654 Bryrup	740 Silkeborg	1082 Midtjylland
8654 Bryrup	756 Ikast-Brande	1082 Midtjylland
8660 Skanderborg	615 Horsens	1082 Midtjylland
8660 Skanderborg	727 Odder	1082 Midtjylland
8660 Skanderborg	746 Skanderborg	1082 Midtjylland
8660 Skanderborg	751 Aarhus	1082 Midtjylland
8670 Låsby	746 Skanderborg	1082 Midtjylland
8680 Ry	615 Horsens	1082 Midtjylland
8680 Ry	740 Silkeborg	1082 Midtjylland
8680 Ry	746 Skanderborg	1082 Midtjylland
8700 Horsens	615 Horsens	1082 Midtjylland
8700 Horsens	766 Hedensted	1082 Midtjylland
8721 Daugård	630 Vejle	1083 Syddanmark
8721 Daugård	766 Hedensted	1082 Midtjylland
8722 Hedensted	766 Hedensted	1082 Midtjylland
8723 Løsning	766 Hedensted	1082 Midtjylland
8732 Hovedgård	615 Horsens	1082 Midtjylland
8740 Brædstrup	615 Horsens	1082 Midtjylland
8740 Brædstrup	740 Silkeborg	1082 Midtjylland
8751 Gedved	615 Horsens	1082 Midtjylland
8751 Gedved	746 Skanderborg	1082 Midtjylland
8752 Østbirk	615 Horsens	1082 Midtjylland
8762 Flemming	766 Hedensted	1082 Midtjylland
8763 Rask Mølle	766 Hedensted	1082 Midtjylland
8765 Klovborg	615 Horsens	1082 Midtjylland
8765 Klovborg	756 Ikast-Brande	1082 Midtjylland
8766 Nørre Snede	756 Ikast-Brande	1082 Midtjylland
8766 Nørre Snede	766 Hedensted	1082 Midtjylland
8781 Stenderup	615 Horsens	1082 Midtjylland
8781 Stenderup	766 Hedensted	1082 Midtjylland
8783 Hornsyld	615 Horsens	1082 Midtjylland
8783 Hornsyld	766 Hedensted	1082 Midtjylland
8800 Viborg	740 Silkeborg	1082 Midtjylland
8800 Viborg	791 Viborg	1082 Midtjylland
8830 Tjele	791 Viborg	1082 Midtjylland
8831 Løgstrup	791 Viborg	1082 Midtjylland
8832 Skals	791 Viborg	1082 Midtjylland
8840 Rødkærsbro	740 Silkeborg	1082 Midtjylland
8840 Rødkærsbro	791 Viborg	1082 Midtjylland
8850 Bjerringbro	710 Favrskov	1082 Midtjylland
8850 Bjerringbro	791 Viborg	1082 Midtjylland
8860 Ulstrup	710 Favrskov	1082 Midtjylland
8860 Ulstrup	730 Randers	1082 Midtjylland
8860 Ulstrup	791 Viborg	1082 Midtjylland
8870 Langå	710 Favrskov	1082 Midtjylland
8870 Langå	730 Randers	1082 Midtjylland
8881 Thorsø	710 Favrskov	1082 Midtjylland
8881 Thorsø	740 Silkeborg	1082 Midtjylland
8882 Fårvang	710 Favrskov	1082 Midtjylland
8882 Fårvang	740 Silkeborg	1082 Midtjylland
8883 Gjern	740 Silkeborg	1082 Midtjylland
8900 Randers C	730 Randers	1082 Midtjylland
8920 Randers NV	730 Randers	1082 Midtjylland
8930 Randers NØ	730 Randers	1082 Midtjylland
8940 Randers SV	710 Favrskov	1082 Midtjylland
8940 Randers SV	730 Randers	1082 Midtjylland
8950 Ørsted	707 Norddjurs	1082 Midtjylland
8960 Randers SØ	710 Favrskov	1082 Midtjylland
8960 Randers SØ	730 Randers	1082 Midtjylland
8961 Allingåbro	707 Norddjurs	1082 Midtjylland
8963 Auning	706 Syddjurs	1082 Midtjylland
8963 Auning	707 Norddjurs	1082 Midtjylland
8970 Havndal	730 Randers	1082 Midtjylland
8970 Havndal	846 Mariagerfjord	1081 Nordjylland
8981 Spentrup	730 Randers	1082 Midtjylland
8983 Gjerlev J	730 Randers	1082 Midtjylland
8990 Fårup	730 Randers	1082 Midtjylland
8990 Fårup	846 Mariagerfjord	1081 Nordjylland
9000 Aalborg	851 Aalborg	1081 Nordjylland
9200 Aalborg SV	851 Aalborg	1081 Nordjylland
9210 Aalborg SØ	851 Aalborg	1081 Nordjylland
9220 Aalborg Øst	851 Aalborg	1081 Nordjylland
9230 Svenstrup J	840 Rebild	1081 Nordjylland
9230 Svenstrup J	851 Aalborg	1081 Nordjylland
9240 Nibe	820 Vesthimmerlands	1081 Nordjylland
9240 Nibe	840 Rebild	1081 Nordjylland
9240 Nibe	851 Aalborg	1081 Nordjylland
9260 Gistrup	840 Rebild	1081 Nordjylland
9260 Gistrup	851 Aalborg	1081 Nordjylland
9270 Klarup	851 Aalborg	1081 Nordjylland
9280 Storvorde	851 Aalborg	1081 Nordjylland
9293 Kongerslev	840 Rebild	1081 Nordjylland
9293 Kongerslev	851 Aalborg	1081 Nordjylland
9300 Sæby	813 Frederikshavn	1081 Nordjylland
9310 Vodskov	851 Aalborg	1081 Nordjylland
9320 Hjallerup	810 Brønderslev	1081 Nordjylland
9320 Hjallerup	851 Aalborg	1081 Nordjylland
9330 Dronninglund	810 Brønderslev	1081 Nordjylland
9330 Dronninglund	813 Frederikshavn	1081 Nordjylland
9340 Asaa	810 Brønderslev	1081 Nordjylland
9340 Asaa	813 Frederikshavn	1081 Nordjylland
9352 Dybvad	810 Brønderslev	1081 Nordjylland
9352 Dybvad	813 Frederikshavn	1081 Nordjylland
9362 Gandrup	851 Aalborg	1081 Nordjylland
9370 Hals	810 Brønderslev	1081 Nordjylland
9370 Hals	851 Aalborg	1081 Nordjylland
9380 Vestbjerg	851 Aalborg	1081 Nordjylland
9381 Sulsted	849 Jammerbugt	1081 Nordjylland
9381 Sulsted	851 Aalborg	1081 Nordjylland
9382 Tylstrup	810 Brønderslev	1081 Nordjylland
9382 Tylstrup	849 Jammerbugt	1081 Nordjylland
9382 Tylstrup	851 Aalborg	1081 Nordjylland
9400 Nørresundby	851 Aalborg	1081 Nordjylland
9430 Vadum	849 Jammerbugt	1081 Nordjylland
9430 Vadum	851 Aalborg	1081 Nordjylland
9440 Aabybro	810 Brønderslev	1081 Nordjylland
9440 Aabybro	849 Jammerbugt	1081 Nordjylland
9440 Aabybro	851 Aalborg	1081 Nordjylland
9460 Brovst	849 Jammerbugt	1081 Nordjylland
9480 Løkken	810 Brønderslev	1081 Nordjylland
9480 Løkken	849 Jammerbugt	1081 Nordjylland
9480 Løkken	860 Hjørring	1081 Nordjylland
9490 Pandrup	849 Jammerbugt	1081 Nordjylland
9492 Blokhus	849 Jammerbugt	1081 Nordjylland
9493 Saltum	849 Jammerbugt	1081 Nordjylland
9500 Hobro	791 Viborg	1082 Midtjylland
9500 Hobro	840 Rebild	1081 Nordjylland
9500 Hobro	846 Mariagerfjord	1081 Nordjylland
9510 Arden	840 Rebild	1081 Nordjylland
9510 Arden	846 Mariagerfjord	1081 Nordjylland
9520 Skørping	840 Rebild	1081 Nordjylland
9530 Støvring	840 Rebild	1081 Nordjylland
9530 Støvring	851 Aalborg	1081 Nordjylland
9541 Suldrup	820 Vesthimmerlands	1081 Nordjylland
9541 Suldrup	840 Rebild	1081 Nordjylland
9550 Mariager	730 Randers	1082 Midtjylland
9550 Mariager	846 Mariagerfjord	1081 Nordjylland
9560 Hadsund	840 Rebild	1081 Nordjylland
9560 Hadsund	846 Mariagerfjord	1081 Nordjylland
9574 Bælum	840 Rebild	1081 Nordjylland
9575 Terndrup	840 Rebild	1081 Nordjylland
9600 Aars	820 Vesthimmerlands	1081 Nordjylland
9600 Aars	840 Rebild	1081 Nordjylland
9610 Nørager	820 Vesthimmerlands	1081 Nordjylland
9610 Nørager	840 Rebild	1081 Nordjylland
9620 Aalestrup	791 Viborg	1082 Midtjylland
9620 Aalestrup	820 Vesthimmerlands	1081 Nordjylland
9620 Aalestrup	840 Rebild	1081 Nordjylland
9620 Aalestrup	846 Mariagerfjord	1081 Nordjylland
9631 Gedsted	791 Viborg	1082 Midtjylland
9631 Gedsted	820 Vesthimmerlands	1081 Nordjylland
9632 Møldrup	791 Viborg	1082 Midtjylland
9640 Farsø	820 Vesthimmerlands	1081 Nordjylland
9670 Løgstør	820 Vesthimmerlands	1081 Nordjylland
9670 Løgstør	849 Jammerbugt	1081 Nordjylland
9681 Ranum	820 Vesthimmerlands	1081 Nordjylland
9690 Fjerritslev	849 Jammerbugt	1081 Nordjylland
